2007 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:13745 Phase:FinalResults Generated:2008-09-03T12:42:39 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,2973,Wantirna Central,999,Informal,Informal,999,N,N,,Informal,35,-1.27
VIC,197,Aston,2972,Wantirna Heights,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,12,0.13
VIC,197,Aston,2972,Wantirna Heights,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,4,-0.12
VIC,197,Aston,2972,Wantirna Heights,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,698,-9.46
VIC,197,Aston,2972,Wantirna Heights,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,516,6.37
VIC,197,Aston,2972,Wantirna Heights,17640,LAKE,Peter,5,N,N,FFP,Family First,46,0.81
VIC,197,Aston,2972,Wantirna Heights,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,85,3.01
VIC,197,Aston,2972,Wantirna Heights,999,Informal,Informal,999,N,N,,Informal,31,-2.74
VIC,197,Aston,2974,Wantirna South,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,25,0.49
VIC,197,Aston,2974,Wantirna South,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,5,-0.59
VIC,197,Aston,2974,Wantirna South,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1083,-7.68
VIC,197,Aston,2974,Wantirna South,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,821,6.6
VIC,197,Aston,2974,Wantirna South,17640,LAKE,Peter,5,N,N,FFP,Family First,73,0.79
VIC,197,Aston,2974,Wantirna South,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,89,0.77
VIC,197,Aston,2974,Wantirna South,999,Informal,Informal,999,N,N,,Informal,67,-1.41
VIC,197,Aston,2966,Watersedge,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,23,0.51
VIC,197,Aston,2966,Watersedge,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,1,-0.7
VIC,197,Aston,2966,Watersedge,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,727,-8.93
VIC,197,Aston,2966,Watersedge,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,535,8.29
VIC,197,Aston,2966,Watersedge,17640,LAKE,Peter,5,N,N,FFP,Family First,57,0.44
VIC,197,Aston,2966,Watersedge,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,78,1.06
VIC,197,Aston,2966,Watersedge,999,Informal,Informal,999,N,N,,Informal,46,0.01
