2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NSW [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:32 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,103,Banks,33594,Special Hospital Team 1,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,82,-4.44
NSW,103,Banks,33594,Special Hospital Team 1,21561,DELEZIO,Ron,4,N,N,LP,Liberal,91,5.89
NSW,103,Banks,33594,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,10,1.7
NSW,103,Banks,14011,Sydney (Banks),20846,SPIGHT,Paul,1,N,N,GRN,The Greens,30,8.2
NSW,103,Banks,14011,Sydney (Banks),20888,PARSONS,Michael,2,N,N,ON,One Nation,5,3.25
NSW,103,Banks,14011,Sydney (Banks),21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,71,-11.34
NSW,103,Banks,14011,Sydney (Banks),21561,DELEZIO,Ron,4,N,N,LP,Liberal,48,3.99
NSW,103,Banks,14011,Sydney (Banks),999,Informal,Informal,999,N,N,,Informal,22,4.48
NSW,104,Barton,32,Arncliffe,21158,McCLELLAND,Robert,1,Y,Y,ALP,Labor,534,-11.96
NSW,104,Barton,32,Arncliffe,21619,FRANCIS,Simone,2,N,N,GRN,The Greens,134,-0.33
NSW,104,Barton,32,Arncliffe,21616,La MELA,John,3,N,N,LP,Liberal,340,14.33
NSW,104,Barton,32,Arncliffe,999,Informal,Informal,999,N,N,,Informal,203,7.92
NSW,104,Barton,34,Arncliffe Central,21158,McCLELLAND,Robert,1,Y,Y,ALP,Labor,682,-12.25
NSW,104,Barton,34,Arncliffe Central,21619,FRANCIS,Simone,2,N,N,GRN,The Greens,137,4.19
NSW,104,Barton,34,Arncliffe Central,21616,La MELA,John,3,N,N,LP,Liberal,359,10.43
NSW,104,Barton,34,Arncliffe Central,999,Informal,Informal,999,N,N,,Informal,141,4.3
NSW,104,Barton,2642,Arncliffe West,21158,McCLELLAND,Robert,1,Y,Y,ALP,Labor,1303,-12.49
NSW,104,Barton,2642,Arncliffe West,21619,FRANCIS,Simone,2,N,N,GRN,The Greens,336,1.89
